part_num,manufacturer,TNVED,concat_str,path_ds,id_path
GRM31CR61A476ME15L,MURATA ELECTRONICS,8532240000,GRM31CR61A476ME15L MURATA ELECTRONICS,M:\DataSheet\704310b1-425f-11ee-96f2-f8bc12505841.pdf,704310b1-425f-11ee-96f2-f8bc12505841
GRM1885C1H101JA01D,MURATA ELECTRONICS,8532240000,GRM1885C1H101JA01D MURATA ELECTRONICS,M:\DataSheet\12db4339-e5d4-11ed-96f0-f8bc12505841.pdf,12db4339-e5d4-11ed-96f0-f8bc12505841
GRM31CR60J107ME39L,MURATA ELECTRONICS,8532240000,GRM31CR60J107ME39L MURATA ELECTRONICS,M:\DataSheet\f522adf9-509b-11ee-96f3-f8bc12505841.pdf,f522adf9-509b-11ee-96f3-f8bc12505841
TA1992A,"TAI-SAW TECHNOLOGY CO., LTD.",8541600000,"TA1992A TAI-SAW TECHNOLOGY CO., LTD.",M:\DataSheet\d2084a44-e73a-11ec-96e1-f8bc12505841.pdf,d2084a44-e73a-11ec-96e1-f8bc12505841
DP1-021057-FB03,XINFUCHENG,8536908500,DP1-021057-FB03 XINFUCHENG,M:\DataSheet\eb73b43a-2276-11ef-96f9-f8bc12505841.pdf,eb73b43a-2276-11ef-96f9-f8bc12505841
LM4040AIM3-4.1/NOPB,TEXAS INSTRUMENTS,8542399010,LM4040AIM3-4.1/NOPB TEXAS INSTRUMENTS,M:\DataSheet\d645b03d-fb11-11ee-96f7-f8bc12505841.pdf,d645b03d-fb11-11ee-96f7-f8bc12505841
BAS116LP3-7,DIODES INCORPORATED,8541100009,BAS116LP3-7 DIODES INCORPORATED,M:\DataSheet\67ade7ca-1e66-11ef-96f8-f8bc12505841.pdf,67ade7ca-1e66-11ef-96f8-f8bc12505841
"PMEG6010CEH,115",NEXPERIA,8541100009,"PMEG6010CEH,115 NEXPERIA",M:\DataSheet\ee48f538-f5ae-11ee-96f7-f8bc12505841.pdf,ee48f538-f5ae-11ee-96f7-f8bc12505841
SMF5.0A,LITTELFUSE,8541100009,SMF5.0A LITTELFUSE,M:\DataSheet\1d70672f-fbf8-11ee-96f7-f8bc12505841.pdf,1d70672f-fbf8-11ee-96f7-f8bc12505841
GD32C103VBT6,GIGADEVICE,8542319010,GD32C103VBT6 GIGADEVICE,M:\DataSheet\41feb8b4-509b-11ee-96f3-f8bc12505841.pdf,41feb8b4-509b-11ee-96f3-f8bc12505841
CL21B475KOFNNNE,SAMSUNG,8532240000,CL21B475KOFNNNE SAMSUNG,M:\DataSheet\b8ab2d10-e638-11ec-96e1-f8bc12505841.pdf,b8ab2d10-e638-11ec-96e1-f8bc12505841
HI-8444PSIF-10,HOLT INTEGRATED CIRCUITS INC.,8542399010,HI-8444PSIF-10 HOLT INTEGRATED CIRCUITS INC.,M:\DataSheet\15a5d348-6450-11ee-96f4-f8bc12505841.pdf,15a5d348-6450-11ee-96f4-f8bc12505841
ACU3EG,ALINX,8471500000,ACU3EG ALINX,M:\DataSheet\d2352f48-ebf9-11ee-96f7-f8bc12505841.pdf,d2352f48-ebf9-11ee-96f7-f8bc12505841
ACU15EG,ALINX,8471500000,ACU15EG ALINX,M:\DataSheet\97071dea-1cb0-11ef-96f8-f8bc12505841.pdf,97071dea-1cb0-11ef-96f8-f8bc12505841
LM2676SX-5.0/NOPB,TEXAS INSTRUMENTS,8542399010,LM2676SX-5.0/NOPB TEXAS INSTRUMENTS,M:\DataSheet\dabd2f56-00b9-11ef-96f7-f8bc12505841.pdf,dabd2f56-00b9-11ef-96f7-f8bc12505841
AS4C256M16D3LC-12BINTR,ALLIANCE MEMORY INC.,8542323900,AS4C256M16D3LC-12BINTR ALLIANCE MEMORY INC.,M:\DataSheet\5518da41-2ca8-11ef-96f9-f8bc12505841.pdf,5518da41-2ca8-11ef-96f9-f8bc12505841
SDINBDG4-8G-XI1,SANDISK CORPORATION,8542326900,SDINBDG4-8G-XI1 SANDISK CORPORATION,M:\DataSheet\9d37640a-02ec-11ef-96f7-f8bc12505841.pdf,9d37640a-02ec-11ef-96f7-f8bc12505841
HCPL-0631-500E,BROADCOM LIMITED,8541420000,HCPL-0631-500E BROADCOM LIMITED,M:\DataSheet\cdd94dd1-b2b0-11ed-96ed-f8bc12505841.pdf,cdd94dd1-b2b0-11ed-96ed-f8bc12505841
SRN6045-330M,BOURNS INC,8504509500,SRN6045-330M BOURNS INC,M:\DataSheet\ac946e45-fc9e-11ee-96f7-f8bc12505841.pdf,ac946e45-fc9e-11ee-96f7-f8bc12505841
742792731,WURTHELEKTRONIKGMBH,8504509500,742792731 WURTHELEKTRONIKGMBH,M:\DataSheet\aed31f69-f676-11ee-96f7-f8bc12505841.pdf,aed31f69-f676-11ee-96f7-f8bc12505841
FDMA908PZ,ON SEMICONDUCTOR,8541290000,FDMA908PZ ON SEMICONDUCTOR,M:\DataSheet\3afd61bd-fb18-11ee-96f7-f8bc12505841.pdf,3afd61bd-fb18-11ee-96f7-f8bc12505841
V8510,VANGO TECHNOLOGIES,8542319010,V8510 VANGO TECHNOLOGIES,M:\DataSheet\346f6e9a-6b37-11ed-96e9-f8bc12505841.pdf,346f6e9a-6b37-11ed-96e9-f8bc12505841
ADC121S101CIMFX/NOPB,TEXAS INSTRUMENTS,8542399010,ADC121S101CIMFX/NOPB TEXAS INSTRUMENTS,M:\DataSheet\f6375b8f-a321-11ee-96f7-f8bc12505841.pdf,f6375b8f-a321-11ee-96f7-f8bc12505841
18FF-H5,HONGFA,7326909807,18FF-H5 HONGFA,M:\DataSheet\c8100a0e-9009-11ed-96ea-f8bc12505841.pdf,c8100a0e-9009-11ed-96ea-f8bc12505841
AS4C256M16D3LC-12BIN,ALLIANCE MEMORY INC.,8542323900,AS4C256M16D3LC-12BIN ALLIANCE MEMORY INC.,M:\DataSheet\2e60cb31-f351-11ee-96f7-f8bc12505841.pdf,2e60cb31-f351-11ee-96f7-f8bc12505841
T520C227M006ATE015,KEMET ELECTRONICS,8532210000,T520C227M006ATE015 KEMET ELECTRONICS,M:\DataSheet\dbc9700f-f32d-11ee-96f7-f8bc12505841.pdf,dbc9700f-f32d-11ee-96f7-f8bc12505841
LT3080EDD#PBF,ANALOG DEVICES,8542399010,LT3080EDD#PBF ANALOG DEVICES,M:\DataSheet\362b8ee3-fc9f-11ee-96f7-f8bc12505841.pdf,362b8ee3-fc9f-11ee-96f7-f8bc12505841
C1005X5R1A475M050BC,TDK,8532240000,C1005X5R1A475M050BC TDK,M:\DataSheet\8bec7ea3-f26f-11ee-96f7-f8bc12505841.pdf,8bec7ea3-f26f-11ee-96f7-f8bc12505841
MLF1608C330KTD00,TDK,8504509500,MLF1608C330KTD00 TDK,M:\DataSheet\8768d9f2-fe4a-11ee-96f7-f8bc12505841.pdf,8768d9f2-fe4a-11ee-96f7-f8bc12505841
SFH11-PBPC-D20-ST-BK,SULLINS,8536693000,SFH11-PBPC-D20-ST-BK SULLINS,M:\DataSheet\57380fb7-fc9c-11ee-96f7-f8bc12505841.pdf,57380fb7-fc9c-11ee-96f7-f8bc12505841
ACSL-6210-00RE,BROADCOM LIMITED,8541420000,ACSL-6210-00RE BROADCOM LIMITED,M:\DataSheet\013119ce-f679-11ee-96f7-f8bc12505841.pdf,013119ce-f679-11ee-96f7-f8bc12505841
SM712.TCT,SEMTECH,8541100009,SM712.TCT SEMTECH,M:\DataSheet\11f1a3ae-18bc-11ed-96e4-f8bc12505841.pdf,11f1a3ae-18bc-11ed-96e4-f8bc12505841
USB2244I-AEZG-06-TR,MICROCHIP TECHNOLOGY,8542399010,USB2244I-AEZG-06-TR MICROCHIP TECHNOLOGY,M:\DataSheet\db06802a-fbc1-11ee-96f7-f8bc12505841.pdf,db06802a-fbc1-11ee-96f7-f8bc12505841
NCP170BMX300TCG,ON SEMICONDUCTOR,8542399010,NCP170BMX300TCG ON SEMICONDUCTOR,M:\DataSheet\6b2f938f-27d2-11ef-96f9-f8bc12505841.pdf,6b2f938f-27d2-11ef-96f9-f8bc12505841
HFBR-2522Z,AVAGO,8517620003,HFBR-2522Z AVAGO,M:\DataSheet\fbdbdf54-a4bc-11ee-96f7-f8bc12505841.pdf,fbdbdf54-a4bc-11ee-96f7-f8bc12505841
KY-BPRM-75M-I-FA-2CH,"BEIJING KEYANG PHOTONICS CO.,LTD.",8543708000,"KY-BPRM-75M-I-FA-2CH BEIJING KEYANG PHOTONICS CO.,LTD.",M:\DataSheet\3a46351d-d546-11ed-96ef-f8bc12505841.pdf,3a46351d-d546-11ed-96ef-f8bc12505841
EP3C40F324I7N,ALTERA,8542399010,EP3C40F324I7N ALTERA,M:\DataSheet\00a62eb7-8785-11ee-96f6-f8bc12505841.pdf,00a62eb7-8785-11ee-96f6-f8bc12505841
PTS525 SM15 SMTR2 LFS,C&K COMPONENTS,8536501109,PTS525 SM15 SMTR2 LFS C&K COMPONENTS,M:\DataSheet\b19aa068-ef0e-11ed-96f1-f8bc12505841.pdf,b19aa068-ef0e-11ed-96f1-f8bc12505841
IRLML6346TRPBF,INFINEON TECHNOLOGIES,8541290000,IRLML6346TRPBF INFINEON TECHNOLOGIES,M:\DataSheet\e8a0848d-cd53-11ed-96ee-f8bc12505841.pdf,e8a0848d-cd53-11ed-96ee-f8bc12505841
LM5069MM-2/NOPB,TEXAS INSTRUMENTS,8542399010,LM5069MM-2/NOPB TEXAS INSTRUMENTS,M:\DataSheet\23a33739-812f-11ed-96ea-f8bc12505841.pdf,23a33739-812f-11ed-96ea-f8bc12505841
LTC5510IUF#PBF,ANALOG DEVICES,8542399010,LTC5510IUF#PBF ANALOG DEVICES,M:\DataSheet\151ba7c5-c6fc-11ed-96ed-f8bc12505841.pdf,151ba7c5-c6fc-11ed-96ed-f8bc12505841
LM317AEMP/NOPB,TEXAS INSTRUMENTS,8542399010,LM317AEMP/NOPB TEXAS INSTRUMENTS,M:\DataSheet\a6cc27ed-1a67-11ee-96f2-f8bc12505841.pdf,a6cc27ed-1a67-11ee-96f2-f8bc12505841
AD8092ARZ,ANALOG DEVICES,8542339000,AD8092ARZ ANALOG DEVICES,M:\DataSheet\502f20c4-09d0-11ee-96f2-f8bc12505841.pdf,502f20c4-09d0-11ee-96f2-f8bc12505841
LM337IMP/NOPB,TEXAS INSTRUMENTS,8542399010,LM337IMP/NOPB TEXAS INSTRUMENTS,M:\DataSheet\b816186f-670d-11ed-96e9-f8bc12505841.pdf,b816186f-670d-11ed-96e9-f8bc12505841
CPR-1621-4M11,COMPUWARE,other,CPR-1621-4M11 COMPUWARE,M:\DataSheet\528f38ff-22ec-11ed-96e5-f8bc12505841.pdf,528f38ff-22ec-11ed-96e5-f8bc12505841
PG2T390H-6IFFBG676,"SHENZHEN PANGO MICROSYSTEMS CO.,LTD",8542399010,"PG2T390H-6IFFBG676 SHENZHEN PANGO MICROSYSTEMS CO.,LTD",M:\DataSheet\e0948e0f-3d87-11ee-96f2-f8bc12505841.pdf,e0948e0f-3d87-11ee-96f2-f8bc12505841
HMC460,ANALOG DEVICES,8542339000,HMC460 ANALOG DEVICES,M:\DataSheet\f48d7ef0-cc86-11ed-96ee-f8bc12505841.pdf,f48d7ef0-cc86-11ed-96ee-f8bc12505841
LDL1117S33R,ST MICROELECTRONICS,8542399010,LDL1117S33R ST MICROELECTRONICS,M:\DataSheet\a0d6836f-4eda-11ed-96e6-f8bc12505841.pdf,a0d6836f-4eda-11ed-96e6-f8bc12505841
LT1965IMS8E#PBF,ANALOG DEVICES,8542399010,LT1965IMS8E#PBF ANALOG DEVICES,M:\DataSheet\735b1325-e447-11ed-96f0-f8bc12505841.pdf,735b1325-e447-11ed-96f0-f8bc12505841
ADM7172ACPZ-3.3-R7,ANALOG DEVICES,8542399010,ADM7172ACPZ-3.3-R7 ANALOG DEVICES,M:\DataSheet\00696c59-9710-11ed-96ea-f8bc12505841.pdf,00696c59-9710-11ed-96ea-f8bc12505841
HMC441,ANALOG DEVICES,8542339000,HMC441 ANALOG DEVICES,M:\DataSheet\a6b8743d-8690-11ed-96ea-f8bc12505841.pdf,a6b8743d-8690-11ed-96ea-f8bc12505841
CRCW0402120RFKED,VISHAY,8533100000,CRCW0402120RFKED VISHAY,M:\DataSheet\9f8efeb0-0137-11ee-96f1-f8bc12505841.pdf,9f8efeb0-0137-11ee-96f1-f8bc12505841
MT41K256M16HA-125 IT:E,MICRON TECHNOLOGY,8542323900,MT41K256M16HA-125 IT:E MICRON TECHNOLOGY,M:\DataSheet\7b0b8382-3b68-11ee-96f2-f8bc12505841.pdf,7b0b8382-3b68-11ee-96f2-f8bc12505841
CF139 EE8020 OL,COSMO FERRITES LTD.,8504901100,CF139 EE8020 OL COSMO FERRITES LTD.,M:\DataSheet\432c7784-bfc2-11ec-96e1-f8bc12505841.pdf,432c7784-bfc2-11ec-96e1-f8bc12505841
20-001A0-T,ALINER,8536691000,20-001A0-T ALINER,M:\DataSheet\a2f8fdb6-d1c2-11ec-96e1-f8bc12505841.pdf,a2f8fdb6-d1c2-11ec-96e1-f8bc12505841
JXD1-0015NL,PULSE ELECTRONICS,8536693000,JXD1-0015NL PULSE ELECTRONICS,M:\DataSheet\bd75fbf7-e989-11ed-96f0-f8bc12505841.pdf,bd75fbf7-e989-11ed-96f0-f8bc12505841
1722981116,MOLEX,8536693000,1722981116 MOLEX,M:\DataSheet\06adaa1d-a00b-11ee-96f7-f8bc12505841.pdf,06adaa1d-a00b-11ee-96f7-f8bc12505841
TL431IDR,TEXAS INSTRUMENTS,8542399010,TL431IDR TEXAS INSTRUMENTS,M:\DataSheet\134faab9-5ffc-11ed-96e8-f8bc12505841.pdf,134faab9-5ffc-11ed-96e8-f8bc12505841
HMC383,ANALOG DEVICES,8542339000,HMC383 ANALOG DEVICES,M:\DataSheet\87c72bd2-cc8d-11ed-96ee-f8bc12505841.pdf,87c72bd2-cc8d-11ed-96ee-f8bc12505841
PCA9534PWR,TEXAS INSTRUMENTS,8542399010,PCA9534PWR TEXAS INSTRUMENTS,M:\DataSheet\4a6bcb9d-926c-11ed-96ea-f8bc12505841.pdf,4a6bcb9d-926c-11ed-96ea-f8bc12505841
ADM232AARNZ-REEL7,ANALOG DEVICES,8542399010,ADM232AARNZ-REEL7 ANALOG DEVICES,M:\DataSheet\21378856-a4bb-11ee-96f7-f8bc12505841.pdf,21378856-a4bb-11ee-96f7-f8bc12505841
AT45DB321E-SHF-T,ADESTO,8542326100,AT45DB321E-SHF-T ADESTO,M:\DataSheet\34833d08-2a0e-11ee-96f2-f8bc12505841.pdf,34833d08-2a0e-11ee-96f2-f8bc12505841
MPM3695GRF-25-0022,MONOLITHIC POWER SYSTEMS,8542399090,MPM3695GRF-25-0022 MONOLITHIC POWER SYSTEMS,M:\DataSheet\8c3ba4c4-fd81-11ee-96f7-f8bc12505841.pdf,8c3ba4c4-fd81-11ee-96f7-f8bc12505841
KSZ9031RNXIA-TR,MICROCHIP TECHNOLOGY,8542399010,KSZ9031RNXIA-TR MICROCHIP TECHNOLOGY,M:\DataSheet\5eafb94c-466e-11ee-96f2-f8bc12505841.pdf,5eafb94c-466e-11ee-96f2-f8bc12505841
RC0402FR-07100RL,YAGEO,8533100000,RC0402FR-07100RL YAGEO,M:\DataSheet\a02df0f6-3d95-11ed-96e6-f8bc12505841.pdf,a02df0f6-3d95-11ed-96e6-f8bc12505841
RC0402FR-07330RL,YAGEO,8533100000,RC0402FR-07330RL YAGEO,M:\DataSheet\eda265cb-50ad-11ee-96f3-f8bc12505841.pdf,eda265cb-50ad-11ee-96f3-f8bc12505841
RC0402FR-074K7L,YAGEO,8533100000,RC0402FR-074K7L YAGEO,M:\DataSheet\3dd46f06-82a5-11ed-96ea-f8bc12505841.pdf,3dd46f06-82a5-11ed-96ea-f8bc12505841
RC0402FR-073K3L,YAGEO,8533100000,RC0402FR-073K3L YAGEO,M:\DataSheet\ea75ee95-7a24-11ee-96f6-f8bc12505841.pdf,ea75ee95-7a24-11ee-96f6-f8bc12505841
10M02SCE144I7G,INTEL CORP.,8542399010,10M02SCE144I7G INTEL CORP.,M:\DataSheet\e2066adc-11fa-11ef-96f7-f8bc12505841.pdf,e2066adc-11fa-11ef-96f7-f8bc12505841
BNX022-01L,MURATA ELECTRONICS,8548009000,BNX022-01L MURATA ELECTRONICS,M:\DataSheet\fdf3e571-ccae-11ed-96ee-f8bc12505841.pdf,fdf3e571-ccae-11ed-96ee-f8bc12505841
RC0402FR-07750RL,YAGEO,8533100000,RC0402FR-07750RL YAGEO,M:\DataSheet\ca83ca31-400b-11ee-96f2-f8bc12505841.pdf,ca83ca31-400b-11ee-96f2-f8bc12505841
RC0805JR-07120RL,YAGEO,8533100000,RC0805JR-07120RL YAGEO,M:\DataSheet\6b8763b5-6111-11ee-96f4-f8bc12505841.pdf,6b8763b5-6111-11ee-96f4-f8bc12505841
RC0402FR-071KL,YAGEO,8533100000,RC0402FR-071KL YAGEO,M:\DataSheet\91582701-81f5-11ed-96ea-f8bc12505841.pdf,91582701-81f5-11ed-96ea-f8bc12505841
RC1206JR-076R8L,YAGEO,8533100000,RC1206JR-076R8L YAGEO,M:\DataSheet\30bc77c1-5b9e-11ee-96f4-f8bc12505841.pdf,30bc77c1-5b9e-11ee-96f4-f8bc12505841
RC0805FR-0739KL,YAGEO,8533100000,RC0805FR-0739KL YAGEO,M:\DataSheet\249f3e4f-8dbd-11ee-96f7-f8bc12505841.pdf,249f3e4f-8dbd-11ee-96f7-f8bc12505841
RC0603FR-0730KL,YAGEO,8533100000,RC0603FR-0730KL YAGEO,M:\DataSheet\59d19200-5ba8-11ee-96f4-f8bc12505841.pdf,59d19200-5ba8-11ee-96f4-f8bc12505841
SN74HC595DR,TEXAS INSTRUMENTS,8542399010,SN74HC595DR TEXAS INSTRUMENTS,M:\DataSheet\8972e489-327a-11ed-96e6-f8bc12505841.pdf,8972e489-327a-11ed-96e6-f8bc12505841
ADG1434YRUZ-REEL7,ANALOG DEVICES,8542399010,ADG1434YRUZ-REEL7 ANALOG DEVICES,M:\DataSheet\04a57732-917d-11ed-96ea-f8bc12505841.pdf,04a57732-917d-11ed-96ea-f8bc12505841
HFD4/4.5-SR,HONGFA,8536490000,HFD4/4.5-SR HONGFA,M:\DataSheet\2402d1a7-8ebb-11ee-96f7-f8bc12505841.pdf,2402d1a7-8ebb-11ee-96f7-f8bc12505841
HFD4/12-SR,HONGFA,8536490000,HFD4/12-SR HONGFA,M:\DataSheet\02059ac8-3a67-11ee-96f2-f8bc12505841.pdf,02059ac8-3a67-11ee-96f2-f8bc12505841
TMR1-4811,TRACO POWER,8504409100,TMR1-4811 TRACO POWER,M:\DataSheet\ee92278b-60d8-11ed-96e8-f8bc12505841.pdf,ee92278b-60d8-11ed-96e8-f8bc12505841
TEN 8-4812,TRACO POWER,8504409100,TEN 8-4812 TRACO POWER,M:\DataSheet\2e2758ef-828d-11ed-96ea-f8bc12505841.pdf,2e2758ef-828d-11ed-96ea-f8bc12505841
TEP160-4812WIR,TRACO POWER,8504409100,TEP160-4812WIR TRACO POWER,M:\DataSheet\d9c0fcc7-4a40-11ed-96e6-f8bc12505841.pdf,d9c0fcc7-4a40-11ed-96e6-f8bc12505841
TEN 60-2411,TRACO POWER,8504409100,TEN 60-2411 TRACO POWER,M:\DataSheet\6ed4b363-902c-11ee-96f7-f8bc12505841.pdf,6ed4b363-902c-11ee-96f7-f8bc12505841
TPI 100-112A-J,TRACO POWER,8504408300,TPI 100-112A-J TRACO POWER,M:\DataSheet\41dfc45d-c031-11ee-96f7-f8bc12505841.pdf,41dfc45d-c031-11ee-96f7-f8bc12505841
KSZ9031RNXIA,MICROCHIP TECHNOLOGY,8542399010,KSZ9031RNXIA MICROCHIP TECHNOLOGY,M:\DataSheet\ba293d1e-1429-11ee-96f2-f8bc12505841.pdf,ba293d1e-1429-11ee-96f2-f8bc12505841
APM32E103RET6,GEEHY,8542319010,APM32E103RET6 GEEHY,M:\DataSheet\26e38d9f-febd-11ec-96e4-f8bc12505841.pdf,26e38d9f-febd-11ec-96e4-f8bc12505841
LPJE47011A55-MONL,LINK-PP,8536693000,LPJE47011A55-MONL LINK-PP,M:\DataSheet\2abbf231-fb87-11ec-96e4-f8bc12505841.pdf,2abbf231-fb87-11ec-96e4-f8bc12505841
phyCORE-i.MX6ULL,PHYTEC TECHNOLOGIE HOLDING AG,8471500000,PHYCORE-I.MX6ULL PHYTEC TECHNOLOGIE HOLDING AG,M:\DataSheet\d0995b07-12ad-11ef-96f8-f8bc12505841.pdf,d0995b07-12ad-11ef-96f8-f8bc12505841
П131M61,2PAI SEMICONDUCTOR,8542399010,П131M61 2PAI SEMICONDUCTOR,M:\DataSheet\ddaf6d0d-dcda-11ec-96e1-f8bc12505841.pdf,ddaf6d0d-dcda-11ec-96e1-f8bc12505841
SMFOC-1550-C-50-Z45-B-20-FA,"SEAGNOL PHOTONICS CO., LTD",9002900009,"SMFOC-1550-C-50-Z45-B-20-FA SEAGNOL PHOTONICS CO., LTD",M:\DataSheet\7900c4af-4bd4-11ee-96f3-f8bc12505841.pdf,7900c4af-4bd4-11ee-96f3-f8bc12505841
SMFOC-1550-G-M-25-Z45-2D-4-9-20-LA,"SEAGNOL PHOTONICS CO., LTD",9002900009,"SMFOC-1550-G-M-25-Z45-2D-4-9-20-LA SEAGNOL PHOTONICS CO., LTD",M:\DataSheet\255cb27f-c105-11ee-96f7-f8bc12505841.pdf,255cb27f-c105-11ee-96f7-f8bc12505841
AXP390,ALINX,8471900000,AXP390 ALINX,M:\DataSheet\08a0c2fa-e1c3-11ee-96f7-f8bc12505841.pdf,08a0c2fa-e1c3-11ee-96f7-f8bc12505841
EP4CE22E22I7N,ALTERA,8542399010,EP4CE22E22I7N ALTERA,M:\DataSheet\353daf77-509a-11ee-96f3-f8bc12505841.pdf,353daf77-509a-11ee-96f3-f8bc12505841
HF158F-V/12-H2T,HONGFA,8536490000,HF158F-V/12-H2T HONGFA,M:\DataSheet\63548d60-c47a-11ec-96e1-f8bc12505841.pdf,63548d60-c47a-11ec-96e1-f8bc12505841
BLF428SA,"HANGZHOU BALIANFANG STANDARD PARTS CO.,LTD",7318155900,"BLF428SA HANGZHOU BALIANFANG STANDARD PARTS CO.,LTD",M:\DataSheet\bd1f3b51-e3fc-11ed-96f0-f8bc12505841.docx,bd1f3b51-e3fc-11ed-96f0-f8bc12505841
ADC121S101CIMF/NOPB,TEXAS INSTRUMENTS,8542399090,ADC121S101CIMF/NOPB TEXAS INSTRUMENTS,M:\DataSheet\022ce442-d2a4-11ec-96e1-f8bc12505841.pdf,022ce442-d2a4-11ec-96e1-f8bc12505841
APT15DQ60BCTG,MICROCHIP TECHNOLOGY,8541100009,APT15DQ60BCTG MICROCHIP TECHNOLOGY,M:\DataSheet\1c24f1a5-b699-11ee-96f7-f8bc12505841.pdf,1c24f1a5-b699-11ee-96f7-f8bc12505841
MMBT3904LT1G,ON SEMICONDUCTOR,8541210000,MMBT3904LT1G ON SEMICONDUCTOR,M:\DataSheet\97d3a196-e33d-11ec-96e1-f8bc12505841.pdf,97d3a196-e33d-11ec-96e1-f8bc12505841
LM24-H3S-TI-N,APAC OPTO ELECTRONICS INC,8517620003,LM24-H3S-TI-N APAC OPTO ELECTRONICS INC,M:\DataSheet\717aa0b4-e32d-11ec-96e1-f8bc12505841.pdf,717aa0b4-e32d-11ec-96e1-f8bc12505841
TP-PBH-040-HT1000W-95/6E,DECIGN,8536693000,TP-PBH-040-HT1000W-95/6E DECIGN,M:\DataSheet\4a2bfabf-94e1-11ee-96f7-f8bc12505841.pdf,4a2bfabf-94e1-11ee-96f7-f8bc12505841
AMG100N1200MB,AMG POWER,8541290000,AMG100N1200MB AMG POWER,M:\DataSheet\25c9fc1a-761b-11ed-96ea-f8bc12505841.pdf,25c9fc1a-761b-11ed-96ea-f8bc12505841
MT41K64M16TW-107 IT:J,MICRON TECHNOLOGY,8542323900,MT41K64M16TW-107 IT:J MICRON TECHNOLOGY,M:\DataSheet\f287a74c-c243-11ed-96ed-f8bc12505841.pdf,f287a74c-c243-11ed-96ed-f8bc12505841
IHLP2525CZER1R0M01,VISHAY,8504509500,IHLP2525CZER1R0M01 VISHAY,M:\DataSheet\caf5e83c-e053-11ed-96f0-f8bc12505841.pdf,caf5e83c-e053-11ed-96f0-f8bc12505841
AD9364BBCZ,ANALOG DEVICES,8542399010,AD9364BBCZ ANALOG DEVICES,M:\DataSheet\59f8e6ea-17e0-11ed-96e4-f8bc12505841.pdf,59f8e6ea-17e0-11ed-96e4-f8bc12505841
APM32F103C8T6,GEEHY,8542319010,APM32F103C8T6 GEEHY,M:\DataSheet\a96d5930-487c-11ed-96e6-f8bc12505841.pdf,a96d5930-487c-11ed-96e6-f8bc12505841
APM32E103VET6,GEEHY,8542319010,APM32E103VET6 GEEHY,M:\DataSheet\c1f53f4e-cd54-11ed-96ee-f8bc12505841.pdf,c1f53f4e-cd54-11ed-96ee-f8bc12505841
APM32F030C8T6,GEEHY,8542319010,APM32F030C8T6 GEEHY,M:\DataSheet\e791e11b-14b7-11ed-96e4-f8bc12505841.pdf,e791e11b-14b7-11ed-96e4-f8bc12505841
TMR 4811,TRACO POWER,8504409100,TMR 4811 TRACO POWER,M:\DataSheet\7319290a-28f8-11ed-96e6-f8bc12505841.pdf,7319290a-28f8-11ed-96e6-f8bc12505841
MSS30-154-B10B,M/A-COM,8541100009,MSS30-154-B10B M/A-COM,M:\DataSheet\78b4c2dc-83b0-11ee-96f6-f8bc12505841.pdf,78b4c2dc-83b0-11ee-96f6-f8bc12505841
TEN5-4810,TRACO POWER,8504409100,TEN5-4810 TRACO POWER,M:\DataSheet\1c61dee2-828d-11ed-96ea-f8bc12505841.pdf,1c61dee2-828d-11ed-96ea-f8bc12505841
SN65LBC179ADR,TEXAS INSTRUMENTS,8542399010,SN65LBC179ADR TEXAS INSTRUMENTS,M:\DataSheet\cfceaadf-9419-11ee-96f7-f8bc12505841.pdf,cfceaadf-9419-11ee-96f7-f8bc12505841
SN74HC165DR,TEXAS INSTRUMENTS,8542399010,SN74HC165DR TEXAS INSTRUMENTS,M:\DataSheet\1b0ef3ef-95da-11ee-96f7-f8bc12505841.pdf,1b0ef3ef-95da-11ee-96f7-f8bc12505841
DCP020505P,TEXAS INSTRUMENTS,8542399090,DCP020505P TEXAS INSTRUMENTS,M:\DataSheet\6af47369-5099-11ee-96f3-f8bc12505841.pdf,6af47369-5099-11ee-96f3-f8bc12505841
LM5050MK-1/NOPB,TEXAS INSTRUMENTS,8542399010,LM5050MK-1/NOPB TEXAS INSTRUMENTS,M:\DataSheet\60af612b-1e38-11ed-96e5-f8bc12505841.pdf,60af612b-1e38-11ed-96e5-f8bc12505841
TEN 5-2423,TRACO POWER,8504409100,TEN 5-2423 TRACO POWER,M:\DataSheet\a1c33f80-828c-11ed-96ea-f8bc12505841.pdf,a1c33f80-828c-11ed-96ea-f8bc12505841
HMC564,ANALOG DEVICES,8542339000,HMC564 ANALOG DEVICES,M:\DataSheet\ea11ef63-2217-11ee-96f2-f8bc12505841.pdf,ea11ef63-2217-11ee-96f2-f8bc12505841
C0603X105K9RACAUTO,KEMET ELECTRONICS,8532240000,C0603X105K9RACAUTO KEMET ELECTRONICS,M:\DataSheet\2b9e9aa4-21a7-11ef-96f9-f8bc12505841.pdf,2b9e9aa4-21a7-11ef-96f9-f8bc12505841
FT2232HL-REEL,FTDI CHIP,8542399010,FT2232HL-REEL FTDI CHIP,M:\DataSheet\d37282f5-3817-11ed-96e6-f8bc12505841.pdf,d37282f5-3817-11ed-96e6-f8bc12505841
PJ-202A,CUI INCORPORATED,8536693000,PJ-202A CUI INCORPORATED,M:\DataSheet\f73a7018-bfd3-11ec-96e1-f8bc12505841.pdf,f73a7018-bfd3-11ec-96e1-f8bc12505841
